year,round,ConstructorId,points,status
2010,10,red_bull,25,Finished
2010,10,mclaren,18,Finished
2010,10,mercedes,15,Finished
2010,10,mclaren,12,Finished
2010,10,williams,10,Finished
2010,10,sauber,8,Finished
2010,10,red_bull,6,Finished
2010,10,force_india,4,Finished
2010,10,mercedes,2,Finished
2010,10,williams,1,Finished
2010,10,force_india,0,Finished
2010,10,toro_rosso,0,Finished
2010,10,renault,0,Finished
2010,10,ferrari,0,Finished
2010,10,ferrari,0,Finished
2010,10,lotus_racing,0,+1 Lap
2010,10,lotus_racing,0,+1 Lap
2010,10,virgin,0,+2 Laps
2010,10,hrt,0,+2 Laps
2010,10,hrt,0,+2 Laps
2010,10,toro_rosso,0,Brakes
2010,10,sauber,0,Collision
2010,10,renault,0,Driveshaft
2010,10,virgin,0,Hydraulics
2011,10,mclaren,25,Finished
2011,10,ferrari,18,Finished
2011,10,red_bull,15,Finished
2011,10,red_bull,12,Finished
2011,10,ferrari,10,Finished
2011,10,force_india,8,Finished
2011,10,mercedes,6,+1 Lap
2011,10,mercedes,4,+1 Lap
2011,10,sauber,2,+1 Lap
2011,10,renault,1,+1 Lap
2011,10,sauber,0,+1 Lap
2011,10,toro_rosso,0,+1 Lap
2011,10,force_india,0,+1 Lap
2011,10,williams,0,+1 Lap
2011,10,toro_rosso,0,+1 Lap
2011,10,lotus_racing,0,+2 Laps
2011,10,virgin,0,+3 Laps
2011,10,virgin,0,+3 Laps
2011,10,hrt,0,+3 Laps
2011,10,lotus_racing,0,+4 Laps
2011,10,hrt,0,Electrical
2011,10,mclaren,0,Hydraulics
2011,10,williams,0,Oil leak
2011,10,renault,0,Collision
2012,10,ferrari,25,Finished
2012,10,mclaren,18,Finished
2012,10,lotus_f1,15,Finished
2012,10,sauber,12,Finished
2012,10,red_bull,10,Finished
2012,10,sauber,8,Finished
2012,10,mercedes,6,Finished
2012,10,red_bull,4,Finished
2012,10,force_india,2,Finished
2012,10,mercedes,1,Finished
2012,10,force_india,0,Finished
2012,10,ferrari,0,Finished
2012,10,toro_rosso,0,Finished
2012,10,toro_rosso,0,Finished
2012,10,williams,0,+1 Lap
2012,10,caterham,0,+1 Lap
2012,10,williams,0,+1 Lap
2012,10,lotus_f1,0,+1 Lap
2012,10,caterham,0,+2 Laps
2012,10,marussia,0,+2 Laps
2012,10,hrt,0,+3 Laps
2012,10,marussia,0,+3 Laps
2012,10,hrt,0,+3 Laps
2012,10,mclaren,0,Puncture
2013,10,mercedes,25,Finished
2013,10,lotus_f1,18,Finished
2013,10,red_bull,15,Finished
2013,10,red_bull,12,Finished
2013,10,ferrari,10,Finished
2013,10,lotus_f1,8,Finished
2013,10,mclaren,6,Finished
2013,10,ferrari,4,Finished
2013,10,mclaren,2,+1 Lap
2013,10,williams,1,+1 Lap
2013,10,sauber,0,+1 Lap
2013,10,toro_rosso,0,+1 Lap
2013,10,toro_rosso,0,+1 Lap
2013,10,caterham,0,+2 Laps
2013,10,caterham,0,+2 Laps
2013,10,marussia,0,+3 Laps
2013,10,marussia,0,+3 Laps
2013,10,force_india,0,Hydraulics
2013,10,mercedes,0,Engine
2013,10,williams,0,Hydraulics
2013,10,sauber,0,Transmission
2013,10,force_india,0,Hydraulics
2014,10,mercedes,25,Finished
2014,10,williams,18,Finished
2014,10,mercedes,15,Finished
2014,10,red_bull,12,Finished
2014,10,ferrari,10,Finished
2014,10,red_bull,8,Finished
2014,10,force_india,6,Finished
2014,10,mclaren,4,Finished
2014,10,mclaren,2,+1 Lap
2014,10,force_india,1,+1 Lap
2014,10,ferrari,0,+1 Lap
2014,10,lotus_f1,0,+1 Lap
2014,10,toro_rosso,0,+1 Lap
2014,10,sauber,0,+1 Lap
2014,10,marussia,0,+1 Lap
2014,10,caterham,0,+2 Laps
2014,10,marussia,0,+2 Laps
2014,10,caterham,0,+2 Laps
2014,10,sauber,0,Brakes
2014,10,toro_rosso,0,Oil leak
2014,10,lotus_f1,0,Water leak
2014,10,williams,0,Collision
2015,10,ferrari,25,Finished
2015,10,red_bull,18,Finished
2015,10,red_bull,15,Finished
2015,10,toro_rosso,12,Finished
2015,10,mclaren,10,Finished
2015,10,mercedes,8,Finished
2015,10,lotus_f1,6,Finished
2015,10,mercedes,4,Finished
2015,10,mclaren,2,Finished
2015,10,sauber,1,Finished
2015,10,sauber,0,Finished
2015,10,williams,0,Finished
2015,10,williams,0,Finished
2015,10,lotus_f1,0,Finished
2015,10,manor,0,+2 Laps
2015,10,manor,0,+4 Laps
2015,10,toro_rosso,0,Electrical
2015,10,ferrari,0,Power Unit
2015,10,force_india,0,Suspension
2015,10,force_india,0,Front wing
2016,10,mercedes,25,Finished
2016,10,red_bull,18,Finished
2016,10,mercedes,15,Finished
2016,10,red_bull,12,Finished
2016,10,ferrari,10,Finished
2016,10,force_india,8,Finished
2016,10,force_india,6,Finished
2016,10,toro_rosso,4,Finished
2016,10,ferrari,2,Finished
2016,10,toro_rosso,1,Finished
2016,10,williams,0,+1 Lap
2016,10,mclaren,0,+1 Lap
2016,10,mclaren,0,+1 Lap
2016,10,williams,0,+1 Lap
2016,10,sauber,0,+1 Lap
2016,10,haas,0,+1 Lap
2016,10,renault,0,Gearbox
2016,10,renault,0,Gearbox
2016,10,manor,0,Spun off
2016,10,haas,0,Retired
2016,10,sauber,0,Power Unit
2016,10,manor,0,Spun off
2017,10,mercedes,25,Finished
2017,10,mercedes,18,Finished
2017,10,ferrari,15,Finished
2017,10,red_bull,12,Finished
2017,10,red_bull,10,Finished
2017,10,renault,8,Finished
2017,10,ferrari,6,Finished
2017,10,force_india,4,+1 Lap
2017,10,force_india,2,+1 Lap
2017,10,williams,1,+1 Lap
2017,10,mclaren,0,+1 Lap
2017,10,haas,0,+1 Lap
2017,10,haas,0,+1 Lap
2017,10,sauber,0,+1 Lap
2017,10,toro_rosso,0,+1 Lap
2017,10,williams,0,+1 Lap
2017,10,sauber,0,+1 Lap
2017,10,mclaren,0,Power Unit
2017,10,toro_rosso,0,Collision damage
2017,10,renault,0,Hydraulics
2018,10,ferrari,25,Finished
2018,10,mercedes,18,Finished
2018,10,ferrari,15,Finished
2018,10,mercedes,12,Finished
2018,10,red_bull,10,Finished
2018,10,renault,8,Finished
2018,10,force_india,6,Finished
2018,10,mclaren,4,Finished
2018,10,haas,2,Finished
2018,10,force_india,1,Finished
2018,10,mclaren,0,Finished
2018,10,williams,0,Finished
2018,10,toro_rosso,0,Finished
2018,10,williams,0,Finished
2018,10,red_bull,0,Brakes
2018,10,haas,0,Collision
2018,10,renault,0,Collision
2018,10,sauber,0,Accident
2018,10,sauber,0,Tyre
2018,10,toro_rosso,0,Power Unit
2019,10,mercedes,26,Finished
2019,10,mercedes,18,Finished
2019,10,ferrari,15,Finished
2019,10,red_bull,12,Finished
2019,10,red_bull,10,Finished
2019,10,mclaren,8,Finished
2019,10,renault,6,Finished
2019,10,alfa,4,Finished
2019,10,toro_rosso,2,Finished
2019,10,renault,1,Finished
2019,10,mclaren,0,Finished
2019,10,toro_rosso,0,Finished
2019,10,racing_point,0,Finished
2019,10,williams,0,+1 Lap
2019,10,williams,0,+1 Lap
2019,10,ferrari,0,+1 Lap
2019,10,racing_point,0,+1 Lap
2019,10,alfa,0,Spun off
2019,10,haas,0,Collision
2019,10,haas,0,Collision
2020,10,mercedes,26,Finished
2020,10,red_bull,18,Finished
2020,10,mercedes,15,Finished
2020,10,racing_point,12,Finished
2020,10,renault,10,Finished
2020,10,ferrari,8,Finished
2020,10,renault,6,Finished
2020,10,alphatauri,4,Finished
2020,10,alphatauri,2,Finished
2020,10,red_bull,1,Finished
2020,10,alfa,0,+1 Lap
2020,10,haas,0,+1 Lap
2020,10,ferrari,0,+1 Lap
2020,10,alfa,0,+1 Lap
2020,10,mclaren,0,+1 Lap
2020,10,williams,0,+1 Lap
2020,10,haas,0,+1 Lap
2020,10,williams,0,+1 Lap
2020,10,mclaren,0,Accident
2020,10,racing_point,0,Collision
2021,10,mercedes,25,Finished
2021,10,ferrari,18,Finished
2021,10,mercedes,15,Finished
2021,10,mclaren,12,Finished
2021,10,mclaren,10,Finished
2021,10,ferrari,8,Finished
2021,10,alpine,6,Finished
2021,10,aston_martin,4,Finished
2021,10,alpine,2,Finished
2021,10,alphatauri,1,Finished
2021,10,alphatauri,0,Finished
2021,10,williams,0,+1 Lap
2021,10,alfa,0,+1 Lap
2021,10,williams,0,+1 Lap
2021,10,alfa,0,+1 Lap
2021,10,red_bull,0,+1 Lap
2021,10,haas,0,+1 Lap
2021,10,haas,0,+1 Lap
2021,10,aston_martin,0,Retired
2021,10,red_bull,0,Collision
2022,10,ferrari,25,Finished
2022,10,red_bull,18,Finished
2022,10,mercedes,16,Finished
2022,10,ferrari,12,Finished
2022,10,alpine,10,Finished
2022,10,mclaren,8,Finished
2022,10,red_bull,6,Finished
2022,10,haas,4,Finished
2022,10,aston_martin,2,Finished
2022,10,haas,1,Finished
2022,10,aston_martin,0,Finished
2022,10,williams,0,Finished
2022,10,mclaren,0,Finished
2022,10,alphatauri,0,Finished
2022,10,alpine,0,Fuel pump
2022,10,alphatauri,0,Collision damage
2022,10,alfa,0,Gearbox
2022,10,mercedes,0,Collision
2022,10,alfa,0,Collision
2022,10,williams,0,Collision
2010,11,ferrari,25,Finished
2010,11,ferrari,18,Finished
2010,11,red_bull,15,Finished
2010,11,mclaren,12,Finished
2010,11,mclaren,10,Finished
2010,11,red_bull,8,Finished
2010,11,renault,6,+1 Lap
2010,11,mercedes,4,+1 Lap
2010,11,mercedes,2,+1 Lap
2010,11,renault,1,+1 Lap
2010,11,sauber,0,+1 Lap
2010,11,williams,0,+1 Lap
2010,11,williams,0,+1 Lap
2010,11,sauber,0,+1 Lap
2010,11,toro_rosso,0,+1 Lap
2010,11,force_india,0,+2 Laps
2010,11,force_india,0,+2 Laps
2010,11,virgin,0,+3 Laps
2010,11,hrt,0,+4 Laps
2010,11,lotus_racing,0,Collision
2010,11,virgin,0,Gearbox
2010,11,hrt,0,Engine
2010,11,lotus_racing,0,Gearbox
2010,11,toro_rosso,0,Collision
2011,11,mclaren,25,Finished
2011,11,red_bull,18,Finished
2011,11,ferrari,15,Finished
2011,11,mclaren,12,Finished
2011,11,red_bull,10,Finished
2011,11,ferrari,8,Finished
2011,11,force_india,6,+1 Lap
2011,11,toro_rosso,4,+1 Lap
2011,11,mercedes,2,+1 Lap
2011,11,toro_rosso,1,+1 Lap
2011,11,sauber,0,+1 Lap
2011,11,renault,0,+1 Lap
2011,11,williams,0,+2 Laps
2011,11,force_india,0,+2 Laps
2011,11,sauber,0,+2 Laps
2011,11,williams,0,+2 Laps
2011,11,virgin,0,+4 Laps
2011,11,hrt,0,+4 Laps
2011,11,virgin,0,+5 Laps
2011,11,hrt,0,+5 Laps
2011,11,lotus_racing,0,Water leak
2011,11,mercedes,0,Gearbox
2011,11,renault,0,Heat shield fire
2011,11,lotus_racing,0,Oil leak
2012,11,mclaren,25,Finished
2012,11,lotus_f1,18,Finished
2012,11,lotus_f1,15,Finished
2012,11,red_bull,12,Finished
2012,11,ferrari,10,Finished
2012,11,mclaren,8,Finished
2012,11,williams,6,Finished
2012,11,red_bull,4,Finished
2012,11,ferrari,2,Finished
2012,11,mercedes,1,Finished
2012,11,force_india,0,Finished
2012,11,force_india,0,Finished
2012,11,williams,0,Finished
2012,11,sauber,0,Finished
2012,11,toro_rosso,0,+1 Lap
2012,11,toro_rosso,0,+1 Lap
2012,11,caterham,0,+1 Lap
2012,11,sauber,0,+2 Laps
2012,11,caterham,0,+2 Laps
2012,11,marussia,0,+2 Laps
2012,11,marussia,0,+3 Laps
2012,11,hrt,0,+3 Laps
2012,11,hrt,0,Suspension
2012,11,mercedes,0,+11 Laps
2013,11,red_bull,25,Finished
2013,11,ferrari,18,Finished
2013,11,mercedes,15,Finished
2013,11,mercedes,12,Finished
2013,11,red_bull,10,Finished
2013,11,mclaren,8,Finished
2013,11,ferrari,6,Finished
2013,11,lotus_f1,4,Finished
2013,11,force_india,2,Finished
2013,11,toro_rosso,1,Finished
2013,11,mclaren,0,Finished
2013,11,toro_rosso,0,Finished
2013,11,sauber,0,Finished
2013,11,sauber,0,Finished
2013,11,williams,0,Finished
2013,11,caterham,0,+1 Lap
2013,11,williams,0,+1 Lap
2013,11,marussia,0,+1 Lap
2013,11,marussia,0,+2 Laps
2013,11,force_india,0,Collision
2013,11,lotus_f1,0,Brakes
2013,11,caterham,0,Oil leak
2014,11,red_bull,25,Finished
2014,11,ferrari,18,Finished
2014,11,mercedes,15,Finished
2014,11,mercedes,12,Finished
2014,11,williams,10,Finished
2014,11,ferrari,8,Finished
2014,11,red_bull,6,Finished
2014,11,williams,4,Finished
2014,11,toro_rosso,2,Finished
2014,11,mclaren,1,Finished
2014,11,sauber,0,Finished
2014,11,mclaren,0,Finished
2014,11,lotus_f1,0,Finished
2014,11,toro_rosso,0,+1 Lap
2014,11,marussia,0,+1 Lap
2014,11,marussia,0,+1 Lap
2014,11,sauber,0,Retired
2014,11,caterham,0,Retired
2014,11,force_india,0,Accident
2014,11,force_india,0,Accident
2014,11,lotus_f1,0,Accident
2014,11,caterham,0,Accident
2015,11,mercedes,25,Finished
2015,11,mercedes,18,Finished
2015,11,lotus_f1,15,Finished
2015,11,red_bull,12,Finished
2015,11,force_india,10,Finished
2015,11,williams,8,Finished
2015,11,ferrari,6,Finished
2015,11,toro_rosso,4,Finished
2015,11,williams,2,Power Unit
2015,11,sauber,1,Finished
2015,11,sauber,0,Finished
2015,11,ferrari,0,Tyre
2015,11,mclaren,0,+1 Lap
2015,11,mclaren,0,+1 Lap
2015,11,manor,0,+1 Lap
2015,11,manor,0,+1 Lap
2015,11,toro_rosso,0,Power Unit
2015,11,red_bull,0,Power Unit
2015,11,lotus_f1,0,Engine
2015,11,force_india,0,Power loss
2016,11,mercedes,25,Finished
2016,11,mercedes,18,Finished
2016,11,red_bull,15,Finished
2016,11,ferrari,12,Finished
2016,11,red_bull,10,Finished
2016,11,ferrari,8,Finished
2016,11,mclaren,6,+1 Lap
2016,11,toro_rosso,4,+1 Lap
2016,11,williams,2,+1 Lap
2016,11,force_india,1,+1 Lap
2016,11,force_india,0,+1 Lap
2016,11,renault,0,+1 Lap
2016,11,haas,0,+1 Lap
2016,11,haas,0,+1 Lap
2016,11,renault,0,+1 Lap
2016,11,toro_rosso,0,+1 Lap
2016,11,sauber,0,+1 Lap
2016,11,williams,0,+2 Laps
2016,11,manor,0,+2 Laps
2016,11,sauber,0,+2 Laps
2016,11,manor,0,+2 Laps
2016,11,mclaren,0,Oil leak
2017,11,ferrari,25,Finished
2017,11,ferrari,18,Finished
2017,11,mercedes,15,Finished
2017,11,mercedes,12,Finished
2017,11,red_bull,10,Finished
2017,11,mclaren,8,Finished
2017,11,toro_rosso,6,+1 Lap
2017,11,force_india,4,+1 Lap
2017,11,force_india,2,+1 Lap
2017,11,mclaren,1,+1 Lap
2017,11,toro_rosso,0,+1 Lap
2017,11,renault,0,+1 Lap
2017,11,haas,0,+1 Lap
2017,11,williams,0,+1 Lap
2017,11,sauber,0,+2 Laps
2017,11,sauber,0,+2 Laps
2017,11,renault,0,Brakes
2017,11,williams,0,Oil leak
2017,11,haas,0,Wheel nut
2017,11,red_bull,0,Collision
2018,11,mercedes,25,Finished
2018,11,mercedes,18,Finished
2018,11,ferrari,15,Finished
2018,11,red_bull,12,Finished
2018,11,renault,10,Finished
2018,11,haas,8,Finished
2018,11,force_india,6,Finished
2018,11,force_india,4,Finished
2018,11,sauber,2,Finished
2018,11,toro_rosso,1,Finished
2018,11,haas,0,Finished
2018,11,renault,0,Finished
2018,11,mclaren,0,Finished
2018,11,toro_rosso,0,+1 Lap
2018,11,sauber,0,+1 Lap
2018,11,mclaren,0,Retired
2018,11,williams,0,Engine
2018,11,ferrari,0,Accident
2018,11,williams,0,Engine
2018,11,red_bull,0,Engine
2019,11,red_bull,26,Finished
2019,11,ferrari,18,Finished
2019,11,toro_rosso,15,Finished
2019,11,racing_point,12,Finished
2019,11,mclaren,10,Finished
2019,11,toro_rosso,8,Finished
2019,11,haas,6,Finished
2019,11,haas,4,Finished
2019,11,mercedes,2,Finished
2019,11,williams,1,Finished
2019,11,williams,0,Finished
2019,11,alfa,0,Finished
2019,11,alfa,0,Finished
2019,11,red_bull,0,Collision
2019,11,mercedes,0,Accident
2019,11,renault,0,Accident
2019,11,ferrari,0,Accident
2019,11,mclaren,0,Power loss
2019,11,renault,0,Exhaust
2019,11,racing_point,0,Spun off
2020,11,mercedes,25,Finished
2020,11,red_bull,19,Finished
2020,11,renault,15,Finished
2020,11,racing_point,12,Finished
2020,11,mclaren,10,Finished
2020,11,alphatauri,8,Finished
2020,11,ferrari,6,Finished
2020,11,racing_point,4,Finished
2020,11,haas,2,Finished
2020,11,alfa,1,Finished
2020,11,ferrari,0,Finished
2020,11,alfa,0,Finished
2020,11,haas,0,Finished
2020,11,williams,0,Finished
2020,11,alphatauri,0,Finished
2020,11,mclaren,0,Power Unit
2020,11,red_bull,0,Radiator
2020,11,renault,0,Gearbox
2020,11,mercedes,0,Power Unit
2020,11,williams,0,Collision
2021,11,alpine,25,Finished
2021,11,mercedes,18,Finished
2021,11,ferrari,15,Finished
2021,11,alpine,12,Finished
2021,11,alphatauri,11,Finished
2021,11,alphatauri,8,Finished
2021,11,williams,6,Finished
2021,11,williams,4,Finished
2021,11,red_bull,2,Finished
2021,11,alfa,1,+1 Lap
2021,11,mclaren,0,+1 Lap
2021,11,haas,0,+1 Lap
2021,11,alfa,0,+1 Lap
2021,11,haas,0,Collision
2021,11,mclaren,0,Collision
2021,11,mercedes,0,Collision
2021,11,red_bull,0,Collision
2021,11,ferrari,0,Collision
2021,11,aston_martin,0,Collision
2021,11,aston_martin,0,Disqualified
2022,11,ferrari,25,Finished
2022,11,red_bull,19,Finished
2022,11,mercedes,15,Finished
2022,11,mercedes,12,Finished
2022,11,alpine,10,Finished
2022,11,haas,8,+1 Lap
2022,11,mclaren,6,+1 Lap
2022,11,haas,4,+1 Lap
2022,11,mclaren,2,+1 Lap
2022,11,alpine,1,+1 Lap
2022,11,alfa,0,+1 Lap
2022,11,williams,0,+1 Lap
2022,11,aston_martin,0,+1 Lap
2022,11,alfa,0,+1 Lap
2022,11,alphatauri,0,+1 Lap
2022,11,alphatauri,0,+1 Lap
2022,11,aston_martin,0,+1 Lap
2022,11,ferrari,0,Power Unit
2022,11,williams,0,Undertray
2022,11,red_bull,0,Collision damage
2010,12,red_bull,25,Finished
2010,12,ferrari,18,Finished
2010,12,red_bull,15,Finished
2010,12,ferrari,12,Finished
2010,12,renault,10,Finished
2010,12,williams,8,Finished
2010,12,sauber,6,+1 Lap
2010,12,mclaren,4,+1 Lap
2010,12,sauber,2,+1 Lap
2010,12,williams,1,+1 Lap
2010,12,mercedes,0,+1 Lap
2010,12,toro_rosso,0,+1 Lap
2010,12,force_india,0,+1 Lap
2010,12,lotus_racing,0,+3 Laps
2010,12,lotus_racing,0,+3 Laps
2010,12,virgin,0,+3 Laps
2010,12,hrt,0,+3 Laps
2010,12,virgin,0,+4 Laps
2010,12,hrt,0,+4 Laps
2010,12,mclaren,0,Gearbox
2010,12,renault,0,Retired
2010,12,mercedes,0,Wheel
2010,12,force_india,0,Collision
2010,12,toro_rosso,0,Engine
2011,12,red_bull,25,Finished
2011,12,red_bull,18,Finished
2011,12,mclaren,15,Finished
2011,12,ferrari,12,Finished
2011,12,mercedes,10,Finished
2011,12,mercedes,8,Finished
2011,12,force_india,6,Finished
2011,12,ferrari,4,Finished
2011,12,renault,2,Finished
2011,12,williams,1,Finished
2011,12,force_india,0,Finished
2011,12,sauber,0,Finished
2011,12,renault,0,Finished
2011,12,lotus_racing,0,+1 Lap
2011,12,lotus_racing,0,+1 Lap
2011,12,williams,0,+1 Lap
2011,12,virgin,0,+1 Lap
2011,12,virgin,0,+1 Lap
2011,12,hrt,0,+1 Lap
2011,12,sauber,0,Suspension
2011,12,hrt,0,Engine
2011,12,mclaren,0,Collision
2011,12,toro_rosso,0,Rear wing
2011,12,toro_rosso,0,Collision
2012,12,mclaren,25,Finished
2012,12,red_bull,18,Finished
2012,12,lotus_f1,15,Finished
2012,12,force_india,12,Finished
2012,12,ferrari,10,Finished
2012,12,red_bull,8,Finished
2012,12,mercedes,6,Finished
2012,12,toro_rosso,4,Finished
2012,12,toro_rosso,2,Finished
2012,12,force_india,1,Finished
2012,12,mercedes,0,Finished
2012,12,williams,0,Finished
2012,12,sauber,0,Finished
2012,12,caterham,0,+1 Lap
2012,12,marussia,0,+1 Lap
2012,12,marussia,0,+1 Lap
2012,12,caterham,0,+1 Lap
2012,12,hrt,0,+1 Lap
2012,12,hrt,0,Spun off
2012,12,williams,0,Collision
2012,12,sauber,0,Collision
2012,12,ferrari,0,Collision
2012,12,mclaren,0,Collision
2012,12,lotus_f1,0,Collision
2013,12,red_bull,25,Finished
2013,12,ferrari,18,Finished
2013,12,red_bull,15,Finished
2013,12,ferrari,12,Finished
2013,12,sauber,10,Finished
2013,12,mercedes,8,Finished
2013,12,toro_rosso,6,Finished
2013,12,lotus_f1,4,Finished
2013,12,mercedes,2,Finished
2013,12,mclaren,1,Finished
2013,12,lotus_f1,0,Finished
2013,12,mclaren,0,Finished
2013,12,sauber,0,Finished
2013,12,williams,0,Finished
2013,12,williams,0,Finished
2013,12,force_india,0,+1 Lap
2013,12,caterham,0,+1 Lap
2013,12,caterham,0,+1 Lap
2013,12,marussia,0,+1 Lap
2013,12,marussia,0,+1 Lap
2013,12,toro_rosso,0,Transmission
2013,12,force_india,0,Accident
2014,12,red_bull,25,Finished
2014,12,mercedes,18,Finished
2014,12,williams,15,Finished
2014,12,ferrari,12,Finished
2014,12,red_bull,10,Finished
2014,12,mclaren,8,Finished
2014,12,ferrari,6,Finished
2014,12,force_india,4,Finished
2014,12,toro_rosso,2,Finished
2014,12,force_india,1,Finished
2014,12,toro_rosso,0,Finished
2014,12,mclaren,0,Finished
2014,12,williams,0,Finished
2014,12,sauber,0,Finished
2014,12,sauber,0,Finished
2014,12,marussia,0,+1 Lap
2014,12,caterham,0,+1 Lap
2014,12,marussia,0,Gearbox
2014,12,mercedes,0,Retired
2014,12,lotus_f1,0,Retired
2014,12,lotus_f1,0,Mechanical
2014,12,caterham,0,Power Unit
2015,12,mercedes,25,Finished
2015,12,ferrari,18,Finished
2015,12,williams,15,Finished
2015,12,williams,12,Finished
2015,12,ferrari,10,Finished
2015,12,force_india,8,Finished
2015,12,force_india,6,+1 Lap
2015,12,red_bull,4,+1 Lap
2015,12,sauber,2,+1 Lap
2015,12,red_bull,1,+1 Lap
2015,12,toro_rosso,0,+1 Lap
2015,12,toro_rosso,0,+1 Lap
2015,12,sauber,0,+1 Lap
2015,12,mclaren,0,+1 Lap
2015,12,manor,0,+2 Laps
2015,12,manor,0,+2 Laps
2015,12,mercedes,0,+3 Laps
2015,12,mclaren,0,+6 Laps
2015,12,lotus_f1,0,Collision damage
2015,12,lotus_f1,0,Collision damage
2016,12,mercedes,25,Finished
2016,12,red_bull,18,Finished
2016,12,red_bull,15,Finished
2016,12,mercedes,12,Finished
2016,12,ferrari,10,Finished
2016,12,ferrari,8,Finished
2016,12,force_india,6,Finished
2016,12,mclaren,4,+1 Lap
2016,12,williams,2,+1 Lap
2016,12,force_india,1,+1 Lap
2016,12,haas,0,+1 Lap
2016,12,mclaren,0,+1 Lap
2016,12,haas,0,+1 Lap
2016,12,toro_rosso,0,+1 Lap
2016,12,toro_rosso,0,+1 Lap
2016,12,renault,0,+1 Lap
2016,12,manor,0,+2 Laps
2016,12,sauber,0,+2 Laps
2016,12,renault,0,+2 Laps
2016,12,manor,0,+2 Laps
2016,12,sauber,0,Power Unit
2016,12,williams,0,Suspension
2017,12,mercedes,25,Finished
2017,12,ferrari,18,Finished
2017,12,red_bull,15,Finished
2017,12,ferrari,12,Finished
2017,12,mercedes,10,Finished
2017,12,renault,8,Finished
2017,12,haas,6,Finished
2017,12,williams,4,Finished
2017,12,force_india,2,Finished
2017,12,toro_rosso,1,Finished
2017,12,williams,0,Finished
2017,12,toro_rosso,0,Finished
2017,12,renault,0,Finished
2017,12,mclaren,0,Finished
2017,12,haas,0,Finished
2017,12,sauber,0,Finished
2017,12,force_india,0,Gearbox
2017,12,mclaren,0,Engine
2017,12,red_bull,0,Engine
2017,12,sauber,0,Collision
2018,12,mercedes,25,Finished
2018,12,ferrari,18,Finished
2018,12,ferrari,15,Finished
2018,12,red_bull,12,Finished
2018,12,mercedes,10,Finished
2018,12,toro_rosso,8,Finished
2018,12,haas,6,+1 Lap
2018,12,mclaren,4,+1 Lap
2018,12,renault,2,+1 Lap
2018,12,haas,1,+1 Lap
2018,12,toro_rosso,0,+1 Lap
2018,12,renault,0,+1 Lap
2018,12,force_india,0,+1 Lap
2018,12,force_india,0,+1 Lap
2018,12,sauber,0,+2 Laps
2018,12,williams,0,+2 Laps
2018,12,williams,0,+2 Laps
2018,12,mclaren,0,Gearbox
2018,12,red_bull,0,Power loss
2018,12,sauber,0,Suspension
2019,12,mercedes,25,Finished
2019,12,red_bull,19,Finished
2019,12,ferrari,15,Finished
2019,12,ferrari,12,Finished
2019,12,mclaren,10,+1 Lap
2019,12,red_bull,8,+1 Lap
2019,12,alfa,6,+1 Lap
2019,12,mercedes,4,+1 Lap
2019,12,mclaren,2,+1 Lap
2019,12,toro_rosso,1,+1 Lap
2019,12,racing_point,0,+1 Lap
2019,12,renault,0,+1 Lap
2019,12,haas,0,+1 Lap
2019,12,renault,0,+1 Lap
2019,12,toro_rosso,0,+2 Laps
2019,12,williams,0,+2 Laps
2019,12,racing_point,0,+2 Laps
2019,12,alfa,0,+2 Laps
2019,12,williams,0,+3 Laps
2019,12,haas,0,Water pressure
2020,12,mercedes,26,Finished
2020,12,mercedes,18,Finished
2020,12,red_bull,15,Finished
2020,12,ferrari,12,Finished
2020,12,alphatauri,10,+1 Lap
2020,12,mclaren,8,+1 Lap
2020,12,racing_point,6,+1 Lap
2020,12,renault,4,+1 Lap
2020,12,renault,2,+1 Lap
2020,12,ferrari,1,+1 Lap
2020,12,alfa,0,+1 Lap
2020,12,red_bull,0,+1 Lap
2020,12,mclaren,0,+1 Lap
2020,12,williams,0,+1 Lap
2020,12,alfa,0,+1 Lap
2020,12,haas,0,+1 Lap
2020,12,haas,0,+1 Lap
2020,12,williams,0,+2 Laps
2020,12,alphatauri,0,+2 Laps
2020,12,racing_point,0,Collision damage
2021,12,red_bull,12.5,Finished
2021,12,williams,9,Finished
2021,12,mercedes,7.5,Finished
2021,12,mclaren,6,Finished
2021,12,aston_martin,5,Finished
2021,12,alphatauri,4,Finished
2021,12,alpine,3,Finished
2021,12,ferrari,2,Finished
2021,12,williams,1,Finished
2021,12,ferrari,0.5,Finished
2021,12,alpine,0,Finished
2021,12,mercedes,0,Finished
2021,12,alfa,0,Finished
2021,12,mclaren,0,Finished
2021,12,alphatauri,0,Finished
2021,12,haas,0,Finished
2021,12,haas,0,Finished
2021,12,alfa,0,Finished
2021,12,red_bull,0,Finished
2021,12,aston_martin,0,Finished
2022,12,red_bull,25,Finished
2022,12,mercedes,18,Finished
2022,12,mercedes,15,Finished
2022,12,red_bull,12,Finished
2022,12,ferrari,11,Finished
2022,12,alpine,8,Finished
2022,12,mclaren,6,Finished
2022,12,alpine,4,Finished
2022,12,mclaren,2,Finished
2022,12,aston_martin,1,Finished
2022,12,aston_martin,0,Finished
2022,12,alphatauri,0,Finished
2022,12,williams,0,Finished
2022,12,alfa,0,Finished
2022,12,haas,0,Finished
2022,12,alfa,0,+6 Laps
2022,12,williams,0,Collision damage
2022,12,haas,0,Collision damage
2022,12,ferrari,0,Accident
2022,12,alphatauri,0,Undertray
